ED_61001,1157.0
ED_61002,656.0
ED_61003,1227.0
ED_61004,1210.0
ED_61005,962.0
ED_61006,1203.0
ED_61007,1173.0
ED_61008,1177.0
ED_61009,1049.0
ED_61010,1151.0
ED_61011,832.0
ED_61012,1166.0
ED_61013,860.0
ED_61014,1010.0
ED_61015,1205.0
ED_61016,869.0
ED_61017,1215.0
ED_61018,1350.0
ED_61019,1199.0
ED_61020,1203.0
ED_61021,1263.0
ED_61022,1253.0
ED_61023,1246.0
ED_61024,1233.0
ED_61025,1254.0
ED_61026,1215.0
ED_61027,1239.0
ED_61028,1154.0
ED_61029,855.0
ED_61030,1243.0
ED_61031,984.0
ED_61032,948.0
ED_61033,711.0
ED_61034,1104.0
ED_61035,835.0
ED_61036,597.0
ED_61037,1154.0
ED_61038,1148.0
ED_61039,1135.0
ED_61040,1190.0
ED_61041,1076.0
ED_61042,1176.0
ED_61043,1083.0
ED_61044,814.0
ED_61045,822.0
ED_61046,1173.0
ED_61047,764.0
ED_61048,800.0
ED_61049,1223.0
ED_61050,1148.0
ED_61051,1065.0
ED_61052,589.0
ED_61053,1324.0
ED_61054,1119.0
ED_61055,985.0
ED_61056,1033.0
ED_61057,1301.0
ED_61058,1473.0
ED_61059,1287.0
ED_61060,1213.0
ED_61061,980.0
ED_61062,746.0
ED_61063,384.0
ED_61064,309.0
ED_61065,923.0
ED_61069,802.0
ED_61070,1122.0
ED_62001,1259.0
ED_62002,1187.0
ED_62003,1151.0
ED_62004,1198.0
ED_62005,1176.0
ED_62006,1159.0
ED_62007,986.0
ED_62008,1320.0
ED_62009,519.0
ED_62010,721.0
ED_62011,1255.0
ED_62012,1355.0
ED_62013,1471.0
ED_62014,1340.0
ED_62015,1310.0
ED_62016,1218.0
ED_62017,1236.0
ED_62018,1246.0
ED_62019,1182.0
ED_62020,1179.0
ED_62021,1012.0
ED_62022,1216.0
ED_62023,1141.0
ED_62024,1179.0
ED_62025,1206.0
ED_62026,1187.0
ED_62027,1226.0
ED_62028,1176.0
ED_62029,1079.0
ED_62030,1187.0
ED_62031,1170.0
ED_62032,1178.0
ED_62033,1202.0
ED_62034,1283.0
ED_62035,1187.0
ED_62036,1187.0
ED_62037,1194.0
ED_62038,1160.0
ED_62039,1182.0
ED_62040,1188.0
ED_62041,1179.0
ED_62042,1255.0
ED_62043,1158.0
ED_62044,1239.0
ED_62045,1108.0
ED_62046,1134.0
ED_62047,1198.0
ED_62048,1149.0
ED_62049,1138.0
ED_62050,1061.0
ED_62051,1210.0
ED_62052,1106.0
ED_62053,1226.0
ED_62054,1171.0
ED_62055,1063.0
ED_62056,1229.0
ED_62057,1108.0
ED_62058,1165.0
ED_62059,749.0
ED_62060,732.0
ED_62061,807.0
ED_62062,763.0
ED_62063,602.0
ED_62064,580.0
ED_62065,1188.0
ED_62066,1111.0
ED_62067,1185.0
ED_62068,1180.0
ED_62069,845.0
ED_62070,579.0
ED_62071,1084.0
ED_62072,837.0
ED_62073,1190.0
ED_62076,622.0
ED_63001,1185.0
ED_63002,957.0
ED_63003,739.0
ED_63004,1102.0
ED_63005,1098.0
ED_63006,1147.0
ED_63007,1322.0
ED_63008,947.0
ED_63009,83.0
ED_63010,466.0
ED_63011,1245.0
ED_63012,1227.0
ED_63013,1274.0
ED_63014,1201.0
ED_63015,1203.0
ED_63016,1140.0
ED_63017,746.0
ED_63018,1118.0
ED_63019,616.0
ED_63020,688.0
ED_63021,1233.0
ED_63022,1150.0
ED_63023,900.0
ED_63024,1197.0
ED_63025,1053.0
ED_63026,1100.0
ED_63027,1045.0
ED_63028,1112.0
ED_63029,1255.0
ED_63030,1168.0
ED_63031,1180.0
ED_63032,1223.0
ED_63033,1066.0
ED_63034,729.0
ED_63035,976.0
ED_63036,1040.0
ED_63037,1300.0
ED_63038,1307.0
ED_63039,1344.0
ED_63040,854.0
ED_63041,795.0
ED_63042,1163.0
ED_63043,1222.0
ED_63044,684.0
ED_63045,1010.0
ED_63046,500.0
ED_63047,1233.0
ED_63048,1014.0
ED_63049,1108.0
ED_63050,1186.0
ED_63051,864.0
ED_63052,751.0
ED_63053,971.0
ED_63054,1168.0
ED_63055,1010.0
ED_63056,1093.0
ED_63057,1269.0
ED_63058,1282.0
ED_63059,1163.0
ED_63060,1136.0
ED_63061,909.0
ED_63062,580.0
ED_63063,1059.0
ED_63064,1109.0
ED_63065,1012.0
ED_63066,922.0
ED_63067,752.0
ED_63068,1294.0
ED_63069,820.0
ED_63070,629.0
ED_63071,777.0
ED_63072,890.0
ED_63073,986.0
ED_63074,478.0
ED_63075,703.0
ED_63081,784.0
ED_64001,1189.0
ED_64002,1214.0
ED_64003,1101.0
ED_64004,1208.0
ED_64005,1204.0
ED_64006,1171.0
ED_64007,1193.0
ED_64008,1217.0
ED_64009,1175.0
ED_64010,1180.0
ED_64011,353.0
ED_64012,867.0
ED_64013,433.0
ED_64014,1223.0
ED_64015,1096.0
ED_64016,1199.0
ED_64017,1167.0
ED_64018,1171.0
ED_64019,1022.0
ED_64020,1213.0
ED_64021,997.0
ED_64022,1153.0
ED_64023,1110.0
ED_64024,1111.0
ED_64025,1160.0
ED_64026,1148.0
ED_64027,1154.0
ED_64028,995.0
ED_64029,1180.0
ED_64030,955.0
ED_64031,1167.0
ED_64032,1189.0
ED_64033,1072.0
ED_64034,1043.0
ED_64035,1146.0
ED_64036,1127.0
ED_64037,777.0
ED_64038,799.0
ED_64039,1203.0
ED_64040,1201.0
ED_64041,1231.0
ED_64042,1167.0
ED_64043,1149.0
ED_64044,1163.0
ED_64045,618.0
ED_64046,788.0
ED_64047,942.0
ED_64048,515.0
ED_64049,909.0
ED_64050,1208.0
ED_64051,1207.0
ED_64052,1145.0
ED_64053,969.0
ED_64062,472.0
